1 2 3
15 28 30
15 28 31
15 28 32
15 28 33
15 28 34
15 28 35
15 28 36
15 28 37
15 28 38
15 28 39
15 28 40
15 28 41
15 28 42
15 29 30
15 29 31
15 29 32
15 29 33
15 29 34
15 29 35
15 29 36
15 29 37
15 29 38
15 29 39
15 29 40
15 29 41
15 29 42
15 30 31
15 30 32
15 30 33
15 30 34
15 30 35
15 30 36
15 30 37
15 30 38
15 30 39
15 30 40
15 30 41
15 30 42
15 31 32
15 31 33
15 31 34
15 31 35
15 31 36
15 31 37
15 31 38
15 31 39
15 31 40
15 31 41
15 31 42
15 32 33
15 32 34
15 32 35
15 32 36
15 32 37
15 32 38
15 32 39
15 32 40
15 32 41
15 32 42
15 33 34
15 33 35
15 33 36
15 33 37
15 33 38
15 33 39
15 33 40
15 33 41
15 33 42
15 34 35
15 34 36
15 34 37
15 34 38
15 34 39
15 34 40
15 34 41
15 34 42
15 35 36
15 35 37
15 35 38
15 35 39
15 35 40
15 35 41
15 35 42
15 36 37
15 36 38
15 36 39
15 36 40
15 36 41
15 36 42
15 37 38
15 37 39
15 37 40
15 37 41
15 37 42
15 38 39
15 38 40
15 38 41
15 38 42
15 39 40
15 39 41
15 39 42
15 40 41
15 40 42
15 41 42
19 20 21
19 20 22
19 20 23
19 20 24
19 20 25
19 20 26
19 20 27
19 20 28
19 20 29
19 20 30
19 20 31
19 20 32
19 20 33
19 20 34
19 20 35
19 20 36
19 20 37
19 20 38
19 20 39
19 20 40
19 20 41
19 20 42
19 21 22
19 21 23
19 21 24
19 21 25
19 21 26
19 21 27
19 21 28
19 21 29
19 21 30
19 21 31
19 21 32
19 21 33
19 21 34
19 21 35
19 21 36
19 21 37
19 21 38
19 21 39
19 21 40
19 21 41
19 21 42
19 22 23
19 22 24
19 22 25
19 22 26
19 22 27
19 22 28
19 22 29
19 22 30
19 22 31
19 22 32
19 22 33
19 22 34
19 22 35
19 22 36
19 22 37
19 22 38
19 22 39
19 22 40
19 22 41
19 22 42
19 23 24
19 23 25
19 23 26
19 23 27
19 23 28
19 23 29
19 23 30
19 23 31
19 23 32
19 23 33
19 23 34
19 23 35
19 23 36
19 23 37
19 23 38
19 23 39
19 23 40
19 23 41
19 23 42
19 24 25
19 24 26
19 24 27
19 24 28
19 24 29
19 24 30
19 24 31
19 24 32
19 24 33
19 24 34
19 24 35
19 24 36
19 24 37
19 24 38
19 24 39
19 24 40
19 24 41
19 24 42
19 25 26
19 25 27
19 25 28
19 25 29
19 25 30
19 25 31
19 25 32
19 25 33
19 25 34
19 25 35
19 25 36
19 25 37
19 25 38
19 25 39
19 25 40
19 25 41
19 25 42
19 26 27
19 26 28
19 26 29
19 26 30
19 26 31
19 26 32
19 26 33
19 26 34
19 26 35
19 26 36
19 26 37
19 26 38
19 26 39
19 26 40
19 26 41
19 26 42
19 27 28
19 27 29
19 27 30
19 27 31
19 27 32
19 27 33
19 27 34
19 27 35
19 27 36
19 27 37
19 27 38
19 27 39
19 27 40
19 27 41
19 27 42
19 28 29
19 28 30
19 28 31
19 28 32
19 28 33
19 28 34
19 28 35
19 28 36
19 28 37
19 28 38
19 28 39
19 28 40
19 28 41
19 28 42
19 29 30
19 29 31
19 29 32
19 29 33
19 29 34
19 29 35
19 29 36
19 29 37
19 29 38
19 29 39
19 29 40
19 29 41
19 29 42
19 30 31
19 30 32
19 30 33
19 30 34
19 30 35
19 30 36
19 30 37
19 30 38
19 30 39
19 30 40
19 30 41
19 30 42
19 31 32
19 31 33
19 31 34
19 31 35
19 31 36
19 31 37
19 31 38
19 31 39
19 31 40
19 31 41
19 31 42
19 32 33
19 32 34
19 32 35
19 32 36
19 32 37
19 32 38
19 32 39
19 32 40
19 32 41
19 32 42
19 33 34
19 33 35
19 33 36
19 33 37
19 33 38
19 33 39
19 33 40
19 33 41
19 33 42
19 34 35
19 34 36
19 34 37
19 34 38
19 34 39
19 34 40
19 34 41
19 34 42
19 35 36
19 35 37
19 35 38
19 35 39
19 35 40
19 35 41
19 35 42
19 36 37
19 36 38
19 36 39
19 36 40
19 36 41
19 36 42
19 37 38
19 37 39
19 37 40
19 37 41
19 37 42
19 38 39
19 38 40
19 38 41
19 38 42
19 39 40
19 39 41
19 39 42
19 40 41
19 40 42
19 41 42
20 21 22
20 21 23
20 21 24
20 21 25
20 21 26
20 21 27
20 21 28
20 21 29
20 21 30
20 21 31
20 21 32
20 21 33
20 21 34
20 21 35
20 21 36
20 21 37
20 21 38
20 21 39
20 21 40
20 21 41
20 21 42
20 22 23
20 22 24
20 22 25
20 22 26
20 22 27
20 22 28
20 22 29
20 22 30
20 22 31
20 22 32
20 22 33
20 22 34
20 22 35
20 22 36
20 22 37
20 22 38
20 22 39
20 22 40
20 22 41
20 22 42
20 23 24
20 23 25
20 23 26
20 23 27
20 23 28
20 23 29
20 23 30
20 23 31
20 23 32
20 23 33
20 23 34
20 23 35
20 23 36
20 23 37
20 23 38
20 23 39
20 23 40
20 23 41
20 23 42
20 24 25
20 24 26
20 24 27
20 24 28
20 24 29
20 24 30
20 24 31
20 24 32
20 24 33
20 24 34
20 24 35
20 24 36
20 24 37
20 24 38
20 24 39
20 24 40
20 24 41
20 24 42
20 25 26
20 25 27
20 25 28
20 25 29
20 25 30
20 25 31
20 25 32
20 25 33
20 25 34
20 25 35
20 25 36
20 25 37
20 25 38
20 25 39
20 25 40
20 25 41
20 25 42
20 26 27
20 26 28
20 26 29
20 26 30
20 26 31
20 26 32
20 26 33
20 26 34
20 26 35
20 26 36
20 26 37
20 26 38
20 26 39
20 26 40
20 26 41
20 26 42
20 27 28
20 27 29
20 27 30
20 27 31
20 27 32
20 27 33
20 27 34
20 27 35
20 27 36
20 27 37
20 27 38
20 27 39
20 27 40
20 27 41
20 27 42
20 28 29
20 28 30
20 28 31
20 28 32
20 28 33
20 28 34
20 28 35
20 28 36
20 28 37
20 28 38
20 28 39
20 28 40
20 28 41
20 28 42
20 29 30
20 29 31
20 29 32
20 29 33
20 29 34
20 29 35
20 29 36
20 29 37
20 29 38
20 29 39
20 29 40
20 29 41
20 29 42
20 30 31
20 30 32
20 30 33
20 30 34
20 30 35
20 30 36
20 30 37
20 30 38
20 30 39
20 30 40
20 30 41
20 30 42
20 31 32
20 31 33
20 31 34
20 31 35
20 31 36
20 31 37
20 31 38
20 31 39
20 31 40
20 31 41
20 31 42
20 32 33
20 32 34
20 32 35
20 32 36
20 32 37
20 32 38
20 32 39
20 32 40
20 32 41
20 32 42
20 33 34
20 33 35
20 33 36
20 33 37
20 33 38
20 33 39
20 33 40
20 33 41
20 33 42
20 34 35
20 34 36
20 34 37
20 34 38
20 34 39
20 34 40
20 34 41
20 34 42
20 35 36
20 35 37
20 35 38
20 35 39
20 35 40
20 35 41
20 35 42
20 36 37
20 36 38
20 36 39
20 36 40
20 36 41
20 36 42
20 37 38
20 37 39
20 37 40
20 37 41
20 37 42
20 38 39
20 38 40
20 38 41
20 38 42
20 39 40
20 39 41
20 39 42
20 40 41
20 40 42
20 41 42
21 22 23
21 22 24
21 22 25
21 22 26
21 22 27
21 22 28
21 22 29
21 22 30
21 22 31
21 22 32
21 22 33
21 22 34
21 22 35
21 22 36
21 22 37
21 22 38
21 22 39
21 22 40
21 22 41
21 22 42
21 23 24
21 23 25
21 23 26
21 23 27
21 23 28
21 23 29
21 23 30
21 23 31
21 23 32
21 23 33
21 23 34
21 23 35
21 23 36
21 23 37
21 23 38
21 23 39
21 23 40
21 23 41
21 23 42
21 24 25
21 24 26
21 24 27
21 24 28
21 24 29
21 24 30
21 24 31
21 24 32
21 24 33
21 24 34
21 24 35
21 24 36
21 24 37
21 24 38
21 24 39
21 24 40
21 24 41
21 24 42
21 25 26
21 25 27
21 25 28
21 25 29
21 25 30
21 25 31
21 25 32
21 25 33
21 25 34
21 25 35
21 25 36
21 25 37
21 25 38
21 25 39
21 25 40
21 25 41
21 25 42
21 26 27
21 26 28
21 26 29
21 26 30
21 26 31
21 26 32
21 26 33
21 26 34
21 26 35
21 26 36
21 26 37
21 26 38
21 26 39
21 26 40
21 26 41
21 26 42
21 27 28
21 27 29
21 27 30
21 27 31
21 27 32
21 27 33
21 27 34
21 27 35
21 27 36
21 27 37
21 27 38
21 27 39
21 27 40
21 27 41
21 27 42
21 28 29
21 28 30
21 28 31
21 28 32
21 28 33
21 28 34
21 28 35
21 28 36
21 28 37
21 28 38
21 28 39
21 28 40
21 28 41
21 28 42
21 29 30
21 29 31
21 29 32
21 29 33
21 29 34
21 29 35
21 29 36
21 29 37
21 29 38
21 29 39
21 29 40
21 29 41
21 29 42
21 30 31
21 30 32
21 30 33
21 30 34
21 30 35
21 30 36
21 30 37
21 30 38
21 30 39
21 30 40
21 30 41
21 30 42
21 31 32
21 31 33
21 31 34
21 31 35
21 31 36
21 31 37
21 31 38
21 31 39
21 31 40
21 31 41
21 31 42
21 32 33
21 32 34
21 32 35
21 32 36
21 32 37
21 32 38
21 32 39
21 32 40
21 32 41
21 32 42
21 33 34
21 33 35
21 33 36
21 33 37
21 33 38
21 33 39
21 33 40
21 33 41
21 33 42
21 34 35
21 34 36
21 34 37
21 34 38
21 34 39
21 34 40
21 34 41
21 34 42
21 35 36
21 35 37
21 35 38
21 35 39
21 35 40
21 35 41
21 35 42
21 36 37
21 36 38
21 36 39
21 36 40
21 36 41
21 36 42
21 37 38
21 37 39
21 37 40
21 37 41
21 37 42
21 38 39
21 38 40
21 38 41
21 38 42
21 39 40
21 39 41
21 39 42
21 40 41
21 40 42
21 41 42
22 23 24
22 23 25
22 23 26
22 23 27
22 23 28
22 23 29
22 23 30
22 23 31
22 23 32
22 23 33
22 23 34
22 23 35
22 23 36
22 23 37
22 23 38
22 23 39
22 23 40
22 23 41
22 23 42
22 24 25
22 24 26
22 24 27
22 24 28
22 24 29
22 24 30
22 24 31
22 24 32
22 24 33
22 24 34
22 24 35
22 24 36
22 24 37
22 24 38
22 24 39
22 24 40
22 24 41
22 24 42
22 25 26
22 25 27
22 25 28
22 25 29
22 25 30
22 25 31
22 25 32
22 25 33
22 25 34
22 25 35
22 25 36
22 25 37
22 25 38
22 25 39
22 25 40
22 25 41
22 25 42
22 26 27
22 26 28
22 26 29
22 26 30
22 26 31
22 26 32
22 26 33
22 26 34
22 26 35
22 26 36
22 26 37
22 26 38
22 26 39
22 26 40
22 26 41
22 26 42
22 27 28
22 27 29
22 27 30
22 27 31
22 27 32
22 27 33
22 27 34
22 27 35
22 27 36
22 27 37
22 27 38
22 27 39
22 27 40
22 27 41
22 27 42
22 28 29
22 28 30
22 28 31
22 28 32
22 28 33
22 28 34
22 28 35
22 28 36
22 28 37
22 28 38
22 28 39
22 28 40
22 28 41
22 28 42
22 29 30
22 29 31
22 29 32
22 29 33
22 29 34
22 29 35
22 29 36
22 29 37
22 29 38
22 29 39
22 29 40
22 29 41
22 29 42
22 30 31
22 30 32
22 30 33
22 30 34
22 30 35
22 30 36
22 30 37
22 30 38
22 30 39
22 30 40
22 30 41
22 30 42
22 31 32
22 31 33
22 31 34
22 31 35
22 31 36
22 31 37
22 31 38
22 31 39
22 31 40
22 31 41
22 31 42
22 32 33
22 32 34
22 32 35
22 32 36
22 32 37
22 32 38
22 32 39
22 32 40
22 32 41
22 32 42
22 33 34
22 33 35
22 33 36
22 33 37
22 33 38
22 33 39
22 33 40
22 33 41
22 33 42
22 34 35
22 34 36
22 34 37
22 34 38
22 34 39
22 34 40
22 34 41
22 34 42
22 35 36
22 35 37
22 35 38
22 35 39
22 35 40
22 35 41
22 35 42
22 36 37
22 36 38
22 36 39
22 36 40
22 36 41
22 36 42
22 37 38
22 37 39
22 37 40
22 37 41
22 37 42
22 38 39
22 38 40
22 38 41
22 38 42
22 39 40
22 39 41
22 39 42
22 40 41
22 40 42
22 41 42
23 24 25
23 24 26
23 24 27
23 24 28
23 24 29
23 24 30
23 24 31
23 24 32
23 24 33
23 24 34
23 24 35
23 24 36
23 24 37
23 24 38
23 24 39
23 24 40
23 24 41
23 24 42
23 25 26
23 25 27
23 25 28
23 25 29
23 25 30
23 25 31
23 25 32
23 25 33
23 25 34
23 25 35
23 25 36
23 25 37
23 25 38
23 25 39
23 25 40
23 25 41
23 25 42
23 26 27
23 26 28
23 26 29
23 26 30
23 26 31
23 26 32
23 26 33
23 26 34
23 26 35
23 26 36
23 26 37
23 26 38
23 26 39
23 26 40
23 26 41
23 26 42
23 27 28
23 27 29
23 27 30
23 27 31
23 27 32
23 27 33
23 27 34
23 27 35
23 27 36
23 27 37
23 27 38
23 27 39
23 27 40
23 27 41
23 27 42
23 28 29
23 28 30
23 28 31
23 28 32
23 28 33
23 28 34
23 28 35
23 28 36
23 28 37
23 28 38
23 28 39
23 28 40
23 28 41
23 28 42
23 29 30
23 29 31
23 29 32
23 29 33
23 29 34
23 29 35
23 29 36
23 29 37
23 29 38
23 29 39
23 29 40
23 29 41
23 29 42
23 30 31
23 30 32
23 30 33
23 30 34
23 30 35
23 30 36
23 30 37
23 30 38
23 30 39
23 30 40
23 30 41
23 30 42
23 31 32
23 31 33
23 31 34
23 31 35
23 31 36
23 31 37
23 31 38
23 31 39
23 31 40
23 31 41
23 31 42
23 32 33
23 32 34
23 32 35
23 32 36
23 32 37
23 32 38
23 32 39
23 32 40
23 32 41
23 32 42
23 33 34
23 33 35
23 33 36
23 33 37
23 33 38
23 33 39
23 33 40
23 33 41
23 33 42
23 34 35
23 34 36
23 34 37
23 34 38
23 34 39
23 34 40
23 34 41
23 34 42
23 35 36
23 35 37
23 35 38
23 35 39
23 35 40
23 35 41
23 35 42
23 36 37
23 36 38
23 36 39
23 36 40
23 36 41
23 36 42
23 37 38
23 37 39
23 37 40
23 37 41
23 37 42
23 38 39
23 38 40
23 38 41
23 38 42
23 39 40
23 39 41
23 39 42
23 40 41
23 40 42
23 41 42
24 25 26
24 25 27
24 25 28
24 25 29
24 25 30
24 25 31
24 25 32
24 25 33
24 25 34
24 25 35
24 25 36
24 25 37
24 25 38
24 25 39
24 25 40
24 25 41
24 25 42
24 26 27
24 26 28
24 26 29
24 26 30
24 26 31
24 26 32
24 26 33
24 26 34
24 26 35
24 26 36
24 26 37
24 26 38
24 26 39
24 26 40
24 26 41
24 26 42
24 27 28
24 27 29
24 27 30
24 27 31
24 27 32
24 27 33
24 27 34
24 27 35
24 27 36
24 27 37
24 27 38
24 27 39
24 27 40
24 27 41
24 27 42
24 28 29
24 28 30
24 28 31
24 28 32
24 28 33
24 28 34
24 28 35
24 28 36
24 28 37
24 28 38
24 28 39
24 28 40
24 28 41
24 28 42
24 29 30
24 29 31
24 29 32
24 29 33
24 29 34
24 29 35
24 29 36
24 29 37
24 29 38
24 29 39
24 29 40
24 29 41
24 29 42
24 30 31
24 30 32
24 30 33
24 30 34
24 30 35
24 30 36
24 30 37
24 30 38
24 30 39
24 30 40
24 30 41
24 30 42
24 31 32
24 31 33
24 31 34
24 31 35
24 31 36
24 31 37
24 31 38
24 31 39
24 31 40
24 31 41
24 31 42
24 32 33
24 32 34
24 32 35
24 32 36
24 32 37
24 32 38
24 32 39
24 32 40
24 32 41
24 32 42
24 33 34
24 33 35
24 33 36
24 33 37
24 33 38
24 33 39
24 33 40
24 33 41
24 33 42
24 34 35
24 34 36
24 34 37
24 34 38
24 34 39
24 34 40
24 34 41
24 34 42
24 35 36
24 35 37
24 35 38
24 35 39
24 35 40
24 35 41
24 35 42
24 36 37
24 36 38
24 36 39
24 36 40
24 36 41
24 36 42
24 37 38
24 37 39
24 37 40
24 37 41
24 37 42
24 38 39
24 38 40
24 38 41
24 38 42
24 39 40
24 39 41
24 39 42
24 40 41
24 40 42
24 41 42
25 26 27
25 26 28
25 26 29
25 26 30
25 26 31
25 26 32
25 26 33
25 26 34
25 26 35
25 26 36
25 26 37
25 26 38
25 26 39
25 26 40
25 26 41
25 26 42
25 27 28
25 27 29
25 27 30
25 27 31
25 27 32
25 27 33
25 27 34
25 27 35
25 27 36
25 27 37
25 27 38
25 27 39
25 27 40
25 27 41
25 27 42
25 28 29
25 28 30
25 28 31
25 28 32
25 28 33
25 28 34
25 28 35
25 28 36
25 28 37
25 28 38
25 28 39
25 28 40
25 28 41
25 28 42
25 29 30
25 29 31
25 29 32
25 29 33
25 29 34
25 29 35
25 29 36
25 29 37
25 29 38
25 29 39
25 29 40
25 29 41
25 29 42
25 30 31
25 30 32
25 30 33
25 30 34
25 30 35
25 30 36
25 30 37
25 30 38
25 30 39
25 30 40
25 30 41
25 30 42
25 31 32
25 31 33
25 31 34
25 31 35
25 31 36
25 31 37
25 31 38
25 31 39
25 31 40
25 31 41
25 31 42
25 32 33
25 32 34
25 32 35
25 32 36
25 32 37
25 32 38
25 32 39
25 32 40
25 32 41
25 32 42
25 33 34
25 33 35
25 33 36
25 33 37
25 33 38
25 33 39
25 33 40
25 33 41
25 33 42
25 34 35
25 34 36
25 34 37
25 34 38
25 34 39
25 34 40
25 34 41
25 34 42
25 35 36
25 35 37
25 35 38
25 35 39
25 35 40
25 35 41
25 35 42
25 36 37
25 36 38
25 36 39
25 36 40
25 36 41
25 36 42
25 37 38
25 37 39
25 37 40
25 37 41
25 37 42
25 38 39
25 38 40
25 38 41
25 38 42
25 39 40
25 39 41
25 39 42
25 40 41
25 40 42
25 41 42
26 27 28
26 27 29
26 27 30
26 27 31
26 27 32
26 27 33
26 27 34
26 27 35
26 27 36
26 27 37
26 27 38
26 27 39
26 27 40
26 27 41
26 27 42
26 28 29
26 28 30
26 28 31
26 28 32
26 28 33
26 28 34
26 28 35
26 28 36
26 28 37
26 28 38
26 28 39
26 28 40
26 28 41
26 28 42
26 29 30
26 29 31
26 29 32
26 29 33
26 29 34
26 29 35
26 29 36
26 29 37
26 29 38
26 29 39
26 29 40
26 29 41
26 29 42
26 30 31
26 30 32
26 30 33
26 30 34
26 30 35
26 30 36
26 30 37
26 30 38
26 30 39
26 30 40
26 30 41
26 30 42
26 31 32
26 31 33
26 31 34
26 31 35
26 31 36
26 31 37
26 31 38
26 31 39
26 31 40
26 31 41
26 31 42
26 32 33
26 32 34
26 32 35
26 32 36
26 32 37
26 32 38
26 32 39
26 32 40
26 32 41
26 32 42
26 33 34
26 33 35
26 33 36
26 33 37
26 33 38
26 33 39
26 33 40
26 33 41
26 33 42
26 34 35
26 34 36
26 34 37
26 34 38
26 34 39
26 34 40
26 34 41
26 34 42
26 35 36
26 35 37
26 35 38
26 35 39
26 35 40
26 35 41
26 35 42
26 36 37
26 36 38
26 36 39
26 36 40
26 36 41
26 36 42
26 37 38
26 37 39
26 37 40
26 37 41
26 37 42
26 38 39
26 38 40
26 38 41
26 38 42
26 39 40
26 39 41
26 39 42
26 40 41
26 40 42
26 41 42
27 28 29
27 28 30
27 28 31
27 28 32
27 28 33
27 28 34
27 28 35
27 28 36
27 28 37
27 28 38
27 28 39
27 28 40
27 28 41
27 28 42
27 29 30
27 29 31
27 29 32
27 29 33
27 29 34
27 29 35
27 29 36
27 29 37
27 29 38
27 29 39
27 29 40
27 29 41
27 29 42
27 30 31
27 30 32
27 30 33
27 30 34
27 30 35
27 30 36
27 30 37
27 30 38
27 30 39
27 30 40
27 30 41
27 30 42
27 31 32
27 31 33
27 31 34
27 31 35
27 31 36
27 31 37
27 31 38
27 31 39
27 31 40
27 31 41
27 31 42
27 32 33
27 32 34
27 32 35
27 32 36
27 32 37
27 32 38
27 32 39
27 32 40
27 32 41
27 32 42
27 33 34
27 33 35
27 33 36
27 33 37
27 33 38
27 33 39
27 33 40
27 33 41
27 33 42
27 34 35
27 34 36
27 34 37
27 34 38
27 34 39
27 34 40
27 34 41
27 34 42
27 35 36
27 35 37
27 35 38
27 35 39
27 35 40
27 35 41
27 35 42
27 36 37
27 36 38
27 36 39
27 36 40
27 36 41
27 36 42
27 37 38
27 37 39
27 37 40
27 37 41
27 37 42
27 38 39
27 38 40
27 38 41
27 38 42
27 39 40
27 39 41
27 39 42
27 40 41
27 40 42
27 41 42
28 29 30
28 29 31
28 29 32
28 29 33
28 29 34
28 29 35
28 29 36
28 29 37
28 29 38
28 29 39
28 29 40
28 29 41
28 29 42
28 30 31
28 30 32
28 30 33
28 30 34
28 30 35
28 30 36
28 30 37
28 30 38
28 30 39
28 30 40
28 30 41
28 30 42
28 31 32
28 31 33
28 31 34
28 31 35
28 31 36
28 31 37
28 31 38
28 31 39
28 31 40
28 31 41
28 31 42
28 32 33
28 32 34
28 32 35
28 32 36
28 32 37
28 32 38
28 32 39
28 32 40
28 32 41
28 32 42
28 33 34
28 33 35
28 33 36
28 33 37
28 33 38
28 33 39
28 33 40
28 33 41
28 33 42
28 34 35
28 34 36
28 34 37
28 34 38
28 34 39
28 34 40
28 34 41
28 34 42
28 35 36
28 35 37
28 35 38
28 35 39
28 35 40
28 35 41
28 35 42
28 36 37
28 36 38
28 36 39
28 36 40
28 36 41
28 36 42
28 37 38
28 37 39
28 37 40
28 37 41
28 37 42
28 38 39
28 38 40
28 38 41
28 38 42
28 39 40
28 39 41
28 39 42
28 40 41
28 40 42
28 41 42
29 30 31
29 30 32
29 30 33
29 30 34
29 30 35
29 30 36
29 30 37
29 30 38
29 30 39
29 30 40
29 30 41
29 30 42
29 31 32
29 31 33
29 31 34
29 31 35
29 31 36
29 31 37
29 31 38
29 31 39
29 31 40
29 31 41
29 31 42
29 32 33
29 32 34
29 32 35
29 32 36
29 32 37
29 32 38
29 32 39
29 32 40
29 32 41
29 32 42
29 33 34
29 33 35
29 33 36
29 33 37
29 33 38
29 33 39
29 33 40
29 33 41
29 33 42
29 34 35
29 34 36
29 34 37
29 34 38
29 34 39
29 34 40
29 34 41
29 34 42
29 35 36
29 35 37
29 35 38
29 35 39
29 35 40
29 35 41
29 35 42
29 36 37
29 36 38
29 36 39
29 36 40
29 36 41
29 36 42
29 37 38
29 37 39
29 37 40
29 37 41
29 37 42
29 38 39
29 38 40
29 38 41
29 38 42
29 39 40
29 39 41
29 39 42
29 40 41
29 40 42
29 41 42
30 31 32
30 31 33
30 31 34
30 31 35
30 31 36
30 31 37
30 31 38
30 31 39
30 31 40
30 31 41
30 31 42
30 32 33
30 32 34
30 32 35
30 32 36
30 32 37
30 32 38
30 32 39
30 32 40
30 32 41
30 32 42
30 33 34
30 33 35
30 33 36
30 33 37
30 33 38
30 33 39
30 33 40
30 33 41
30 33 42
30 34 35
30 34 36
30 34 37
30 34 38
30 34 39
30 34 40
30 34 41
30 34 42
30 35 36
30 35 37
30 35 38
30 35 39
30 35 40
30 35 41
30 35 42
30 36 37
30 36 38
30 36 39
30 36 40
30 36 41
30 36 42
30 37 38
30 37 39
30 37 40
30 37 41
30 37 42
30 38 39
30 38 40
30 38 41
30 38 42
30 39 40
30 39 41
30 39 42
30 40 41
30 40 42
30 41 42
31 32 33
31 32 34
31 32 35
31 32 36
31 32 37
31 32 38
31 32 39
31 32 40
31 32 41
31 32 42
31 33 34
31 33 35
31 33 36
31 33 37
31 33 38
31 33 39
31 33 40
31 33 41
31 33 42
31 34 35
31 34 36
31 34 37
31 34 38
31 34 39
31 34 40
31 34 41
31 34 42
31 35 36
31 35 37
31 35 38
31 35 39
31 35 40
31 35 41
31 35 42
31 36 37
31 36 38
31 36 39
31 36 40
31 36 41
31 36 42
31 37 38
31 37 39
31 37 40
31 37 41
31 37 42
31 38 39
31 38 40
31 38 41
31 38 42
31 39 40
31 39 41
31 39 42
31 40 41
31 40 42
31 41 42
32 33 34
32 33 35
32 33 36
32 33 37
32 33 38
32 33 39
32 33 40
32 33 41
32 33 42
32 34 35
32 34 36
32 34 37
32 34 38
32 34 39
32 34 40
32 34 41
32 34 42
32 35 36
32 35 37
32 35 38
32 35 39
32 35 40
32 35 41
32 35 42
32 36 37
32 36 38
32 36 39
32 36 40
32 36 41
32 36 42
32 37 38
32 37 39
32 37 40
32 37 41
32 37 42
32 38 39
32 38 40
32 38 41
32 38 42
32 39 40
32 39 41
32 39 42
32 40 41
32 40 42
32 41 42
33 34 35
33 34 36
33 34 37
33 34 38
33 34 39
33 34 40
33 34 41
33 34 42
33 35 36
33 35 37
33 35 38
33 35 39
33 35 40
33 35 41
33 35 42
33 36 37
33 36 38
33 36 39
33 36 40
33 36 41
33 36 42
33 37 38
33 37 39
33 37 40
33 37 41
33 37 42
33 38 39
33 38 40
33 38 41
33 38 42
33 39 40
33 39 41
33 39 42
33 40 41
33 40 42
33 41 42
34 35 36
34 35 37
34 35 38
34 35 39
34 35 40
34 35 41
34 35 42
34 36 37
34 36 38
34 36 39
34 36 40
34 36 41
34 36 42
34 37 38
34 37 39
34 37 40
34 37 41
34 37 42
34 38 39
34 38 40
34 38 41
34 38 42
34 39 40
34 39 41
34 39 42
34 40 41
34 40 42
34 41 42
35 36 37
35 36 38
35 36 39
35 36 40
35 36 41
35 36 42
35 37 38
35 37 39
35 37 40
35 37 41
35 37 42
35 38 39
35 38 40
35 38 41
35 38 42
35 39 40
35 39 41
35 39 42
35 40 41
35 40 42
35 41 42
36 37 38
36 37 39
36 37 40
36 37 41
36 37 42
36 38 39
36 38 40
36 38 41
36 38 42
36 39 40
36 39 41
36 39 42
36 40 41
36 40 42
36 41 42
37 38 39
37 38 40
37 38 41
37 38 42
37 39 40
37 39 41
37 39 42
37 40 41
37 40 42
37 41 42
38 39 40
38 39 41
38 39 42
38 40 41
38 40 42
38 41 42
39 40 41
39 40 42
39 41 42
40 41 42
19 43 44
19 43 45
19 43 46
19 43 47
19 43 48
19 43 49
19 43 50
19 43 51
19 43 52
19 43 53
19 43 54
19 43 55
19 43 56
19 43 57
19 43 58
19 43 59
19 43 60
19 43 61
19 43 62
19 44 45
19 44 46
19 44 47
19 44 48
19 44 49
19 44 50
19 44 51
19 44 52
19 44 53
19 44 54
19 44 55
19 44 56
19 44 57
19 44 58
19 44 59
19 44 60
19 44 61
19 44 62
19 45 46
19 45 47
19 45 48
19 45 49
19 45 50
19 45 51
19 45 52
19 45 53
19 45 54
19 45 55
19 45 56
19 45 57
19 45 58
19 45 59
19 45 60
19 45 61
19 45 62
19 46 47
19 46 48
19 46 49
19 46 50
19 46 51
19 46 52
19 46 53
19 46 54
19 46 55
19 46 56
19 46 57
19 46 58
19 46 59
19 46 60
19 46 61
19 46 62
19 47 48
19 47 49
19 47 50
19 47 51
19 47 52
19 47 53
19 47 54
19 47 55
19 47 56
19 47 57
19 47 58
19 47 59
19 47 60
19 47 61
19 47 62
19 48 49
19 48 50
19 48 51
19 48 52
19 48 53
19 48 54
19 48 55
19 48 56
19 48 57
19 48 58
19 48 59
19 48 60
19 48 61
19 48 62
19 49 50
19 49 51
19 49 52
19 49 53
19 49 54
19 49 55
19 49 56
19 49 57
19 49 58
19 49 59
19 49 60
19 49 61
19 49 62
19 50 51
19 50 52
19 50 53
19 50 54
19 50 55
19 50 56
19 50 57
19 50 58
19 50 59
19 50 60
19 50 61
19 50 62
19 51 52
19 51 53
19 51 54
19 51 55
19 51 56
19 51 57
19 51 58
19 51 59
19 51 60
19 51 61
19 51 62
19 52 53
19 52 54
19 52 55
19 52 56
19 52 57
19 52 58
19 52 59
19 52 60
19 52 61
19 52 62
19 53 54
19 53 55
19 53 56
19 53 57
19 53 58
19 53 59
19 53 60
19 53 61
19 53 62
19 54 55
19 54 56
19 54 57
19 54 58
19 54 59
19 54 60
19 54 61
19 54 62
19 55 56
19 55 57
19 55 58
19 55 59
19 55 60
19 55 61
19 55 62
19 56 57
19 56 58
19 56 59
19 56 60
19 56 61
19 56 62
19 57 58
19 57 59
19 57 60
19 57 61
19 57 62
19 58 59
19 58 60
19 58 61
19 58 62
19 59 60
19 59 61
19 59 62
19 60 61
19 60 62
19 61 62
43 44 45
43 44 46
43 44 47
43 44 48
43 44 49
43 44 50
43 44 51
43 44 52
43 44 53
43 44 54
43 44 55
43 44 56
43 44 57
43 44 58
